ChurnKey;CustomerKey;DateKey;LocalisationKey;ServiceKey;CustomerID;Gender;Age;MaritalStatus;City;State;MonthlyCharge;Contrat;PaymentMethod;Satisfaction_score;ChurValue;CustomerStatus;ChurnScore;ChurnCategory;CLTV;PhoneService;MultipleLines;InternetService;InternetType;StreamingTV;StreamingMovies;StreamingMusic;OnlineSecurity;DeviceProtection;SubscriptionDate;SubsciptionMonths;SubscriptionQuarter;ChurnDate
2887;2887;1225;753;2738;4115-BNPJY;Male;60;Yes;National City;California;75,550003051757813;Two Year;Credit Card;5;0;Stayed;44;;5625;1;0;1;DSL;1;1;1;0;1;2020-05-06;5;Q2;
2888;2888;1101;417;511;4115-NZRKS;Female;72;No;San Diego;California;89,150001525878906;One Year;Bank Withdrawal;5;0;Stayed;25;;2415;1;0;1;Fiber Optic;1;1;0;0;0;2020-01-03;1;Q1;
2889;2889;1278;634;3717;4115-UMJFQ;Male;37;No;West Hills;California;35,75;One Year;Bank Withdrawal;5;0;Stayed;32;;4043;0;0;1;DSL;0;0;0;0;1;2020-06-28;6;Q2;
2890;2890;1123;592;5431;4116-IQRFR;Male;55;Yes;Cressey;California;24,100000381469727;One Year;Credit Card;3;0;Stayed;21;;4463;1;1;0;None;0;0;0;0;0;2020-01-25;1;Q1;
2891;2891;1241;186;1485;4116-TZAQJ;Female;23;No;Culver City;California;74,25;Month-to-Month;Credit Card;1;1;Churned;76;Attitude;5393;1;0;1;Fiber Optic;0;0;1;1;0;2020-05-22;5;Q2;2020-09-25
2892;2892;1278;791;1036;4118-CEVPF;Female;74;No;Redwood City;California;110,80000305175781;One Year;Bank Withdrawal;3;0;Stayed;35;;2125;1;1;1;Fiber Optic;1;1;1;1;1;2020-06-28;6;Q2;
2893;2893;1237;97;961;4119-ZYPZY;Male;67;No;Glendale;California;106,80000305175781;Two Year;Bank Withdrawal;3;0;Stayed;28;;6423;1;1;1;Fiber Optic;1;1;0;0;0;2020-05-18;5;Q2;
2894;2894;1206;338;3223;4121-AGSIN;Female;44;Yes;Ben Lomond;California;24,5;One Year;Credit Card;4;0;Stayed;47;;4455;1;1;0;None;0;0;0;0;0;2020-04-17;4;Q2;
2895;2895;1100;795;5298;4123-DVHPH;Male;49;Yes;Orinda;California;88,050003051757813;Month-to-Month;Bank Withdrawal;3;0;Stayed;30;;2715;1;1;1;Fiber Optic;0;1;1;1;0;2020-01-02;1;Q1;
2896;2896;1198;431;3893;4123-FCVCB;Female;23;No;Pinon Hills;California;75,849998474121094;One Year;Credit Card;4;0;Stayed;70;;5942;1;1;1;DSL;1;1;1;0;0;2020-04-09;4;Q2;
2897;2897;1180;129;1309;4124-MMETB;Male;52;No;Lockwood;California;94,650001525878906;Month-to-Month;Credit Card;2;1;Churned;85;Competitor;3665;1;1;1;Fiber Optic;1;1;1;0;0;2020-03-22;3;Q1;2020-09-26
2898;2898;1272;633;958;4128-ETESU;Female;73;Yes;Pasadena;California;99,699996948242188;Month-to-Month;Bank Withdrawal;3;0;Stayed;67;;4787;1;1;1;Fiber Optic;1;1;1;0;1;2020-06-22;6;Q2;
2899;2899;1216;265;6589;4129-LYCOI;Female;28;No;Guinda;California;104;Two Year;Bank Withdrawal;3;0;Stayed;39;;4741;1;1;1;Fiber Optic;1;1;1;0;0;2020-04-27;4;Q2;
2900;2900;1146;1368;2720;4130-MZLCC;Female;24;No;Temple City;California;50,549999237060547;Month-to-Month;Bank Withdrawal;3;0;Stayed;54;;2739;1;0;1;DSL;0;0;0;0;0;2020-02-17;2;Q1;
2901;2901;1236;831;4650;4132-KALRO;Female;31;No;Davis Creek;California;100,84999847412109;Month-to-Month;Credit Card;4;0;Stayed;21;;5354;1;1;1;Fiber Optic;1;1;1;0;0;2020-05-17;5;Q2;
2902;2902;1128;954;6465;4132-POCZS;Male;47;Yes;West Point;California;39,900001525878906;Month-to-Month;Bank Withdrawal;3;0;Stayed;54;;6371;0;0;1;DSL;0;1;1;1;0;2020-01-30;1;Q1;
2903;2903;1142;1404;2852;4134-BSXLX;Male;32;Yes;Riverside;California;60,900001525878906;Month-to-Month;Mailed Check;3;0;Stayed;76;;3851;1;0;1;Cable;0;0;0;1;0;2020-02-13;2;Q1;
2904;2904;1126;628;954;4135-FRWKJ;Female;66;Yes;Santa Monica;California;76,25;One Year;Bank Withdrawal;3;0;Stayed;42;;4319;1;1;1;Cable;1;0;0;1;1;2020-01-28;1;Q1;
2905;2905;1346;655;3874;4137-BTIKL;Male;55;No;Daggett;California;90,75;Month-to-Month;Credit Card;3;0;Joined;60;;4766;1;1;1;Fiber Optic;0;1;1;1;0;2020-09-04;9;Q3;
2906;2906;1122;1131;3655;4137-JOPHL;Female;63;No;Inglewood;California;89,699996948242188;Two Year;Bank Withdrawal;4;0;Stayed;45;;5306;1;0;1;Fiber Optic;0;1;1;0;1;2020-01-24;1;Q1;
2907;2907;1171;1384;3848;4138-NAXED;Male;54;No;Joshua Tree;California;81;Month-to-Month;Bank Withdrawal;3;0;Stayed;34;;4121;1;1;1;Fiber Optic;0;0;0;0;0;2020-03-13;3;Q1;
2908;2908;1160;1401;3888;4139-DETXS;Female;53;Yes;Needles;California;64,449996948242188;Two Year;Bank Withdrawal;4;0;Stayed;45;;5265;0;0;1;DSL;1;1;1;1;1;2020-03-02;3;Q1;
2909;2909;1185;1535;4412;4139-JPIAM;Male;31;No;Geyserville;California;44,450000762939453;Month-to-Month;Credit Card;4;0;Stayed;62;;6087;0;0;1;DSL;0;1;1;1;0;2020-03-27;3;Q1;
2910;2910;1170;1075;1687;4139-SUGLD;Male;41;Yes;Santa Clara;California;35,400001525878906;Month-to-Month;Bank Withdrawal;1;1;Churned;77;Attitude;2067;0;0;1;DSL;0;0;0;1;0;2020-03-12;3;Q1;2020-07-07
2911;2911;1252;116;141;4140-MUHUG;Female;73;No;Oak View;California;86,849998474121094;Month-to-Month;Bank Withdrawal;2;1;Churned;70;Attitude;3561;1;0;1;Fiber Optic;1;0;0;0;1;2020-06-02;6;Q2;2020-09-01
2912;2912;1157;1128;2132;4140-WJAWW;Female;57;No;Los Angeles;California;19,850000381469727;Month-to-Month;Credit Card;1;1;Churned;91;Price;3799;1;0;0;None;0;0;0;0;0;2020-02-28;2;Q1;2020-08-06
2913;2913;1115;873;1513;4143-HHPMK;Male;46;No;Mission Hills;California;85,349998474121094;Month-to-Month;Bank Withdrawal;3;1;Churned;91;Attitude;6402;1;0;1;Fiber Optic;0;1;1;0;0;2020-01-17;1;Q1;2020-08-22
2914;2914;1239;677;2288;4143-OOBWZ;Male;33;Yes;Fresno;California;81,300003051757813;Month-to-Month;Bank Withdrawal;2;1;Churned;91;Attitude;3819;1;1;1;Fiber Optic;0;0;0;0;0;2020-05-20;5;Q2;2020-07-13
2915;2915;1251;55;68;4145-UQXUQ;Female;71;No;Berkeley;California;92,099998474121094;Month-to-Month;Bank Withdrawal;1;1;Churned;81;Competitor;5662;1;0;1;Fiber Optic;1;1;0;0;1;2020-06-01;6;Q2;2020-07-17
2916;2916;1319;958;4380;4146-SVFUD;Male;45;No;Modesto;California;44,599998474121094;Month-to-Month;Mailed Check;4;0;Joined;77;;4864;1;0;1;DSL;0;0;0;0;0;2020-08-08;8;Q3;
2917;2917;1168;89;103;4154-AQUGT;Male;76;Yes;San Diego;California;89,050003051757813;Month-to-Month;Bank Withdrawal;1;1;Churned;82;Competitor;3861;1;0;1;Fiber Optic;0;1;0;0;0;2020-03-10;3;Q1;2020-07-18
2918;2918;1124;801;3244;4159-NAAIX;Female;24;No;Saratoga;California;97,449996948242188;Two Year;Bank Withdrawal;3;0;Stayed;67;;4769;1;1;1;Fiber Optic;1;1;1;0;0;2020-01-26;1;Q1;
2919;2919;1239;32;42;4160-AMJTL;Female;74;No;Fellows;California;19,649999618530273;Month-to-Month;Bank Withdrawal;2;1;Churned;83;Attitude;5432;1;0;0;None;0;0;0;0;0;2020-05-20;5;Q2;2020-09-22
2920;2920;1229;1427;6121;4163-HFTUK;Male;34;No;Oxnard;California;19,100000381469727;One Year;Bank Withdrawal;4;0;Stayed;78;;4120;1;0;0;None;0;0;0;0;0;2020-05-10;5;Q2;
2921;2921;1183;850;3595;4163-KIUHY;Male;21;No;Los Angeles;California;25,600000381469727;Month-to-Month;Bank Withdrawal;4;0;Stayed;56;;2980;1;1;0;None;0;0;0;0;0;2020-03-25;3;Q1;
2922;2922;1230;653;2798;4163-NCJAK;Female;55;Yes;Palm Desert;California;24,450000762939453;One Year;Bank Withdrawal;4;0;Stayed;76;;2438;1;1;0;None;0;0;0;0;0;2020-05-11;5;Q2;
2923;2923;1228;1330;2526;4174-LPGTI;Female;49;Yes;Beaumont;California;66,5;One Year;Bank Withdrawal;3;1;Churned;65;Other;2517;1;0;1;DSL;0;1;1;0;0;2020-05-09;5;Q2;2020-07-11
2924;2924;1112;836;4743;4176-FXYBO;Male;35;Yes;Whittier;California;109,55000305175781;Month-to-Month;Bank Withdrawal;4;0;Stayed;42;;6130;1;1;1;Fiber Optic;1;1;1;1;1;2020-01-14;1;Q1;
2925;2925;1247;606;763;4176-RELJR;Male;73;No;Elmira;California;25,100000381469727;Two Year;Credit Card;3;0;Stayed;26;;6388;1;1;0;None;0;0;0;0;0;2020-05-28;5;Q2;
2926;2926;1144;819;4466;4177-JPDFU;Male;35;No;Redcrest;California;34;Month-to-Month;Credit Card;3;0;Stayed;39;;3215;0;0;1;Cable;0;0;0;0;0;2020-02-15;2;Q1;
2927;2927;1135;672;3064;4178-EGMON;Male;30;Yes;Prather;California;88;Two Year;Credit Card;3;0;Stayed;48;;4867;1;1;1;Fiber Optic;0;0;0;1;0;2020-02-06;2;Q1;
2928;2928;1223;826;5631;4182-BGSIQ;Female;46;Yes;Durham;California;19,799999237060547;Month-to-Month;Bank Withdrawal;3;0;Stayed;49;;3196;1;0;0;None;0;0;0;0;0;2020-05-04;5;Q2;
2929;2929;1150;1336;2549;4183-MYFRB;Female;30;No;Los Angeles;California;90,050003051757813;Month-to-Month;Bank Withdrawal;3;0;Stayed;57;;5982;1;0;1;Fiber Optic;0;1;1;0;1;2020-02-21;2;Q1;
2930;2930;1210;280;1782;4183-WCSEP;Male;46;No;Weaverville;California;78,449996948242188;Month-to-Month;Bank Withdrawal;1;1;Churned;72;Price;3091;1;0;1;Fiber Optic;0;0;0;0;0;2020-04-21;4;Q2;2020-07-26
2931;2931;1136;54;67;4184-TJFAN;Female;68;Yes;Berkeley;California;88,300003051757813;Month-to-Month;Mailed Check;1;1;Churned;68;Attitude;4486;1;0;1;Fiber Optic;1;0;0;1;0;2020-02-07;2;Q1;2020-07-02
2932;2932;1272;509;6711;4184-VODJZ;Male;62;Yes;Forks Of Salmon;California;91,349998474121094;One Year;Bank Withdrawal;4;0;Stayed;47;;4512;1;1;1;Fiber Optic;0;1;1;0;0;2020-06-22;6;Q2;
2933;2933;1168;1129;6808;4186-ZBUEW;Female;55;No;Compton;California;70,699996948242188;One Year;Credit Card;3;0;Stayed;71;;3566;1;1;1;DSL;0;1;1;0;0;2020-03-10;3;Q1;
2934;2934;1238;66;79;4187-CINZD;Female;73;No;Lakewood;California;95,25;One Year;Credit Card;2;1;Churned;90;Competitor;3180;1;0;1;Fiber Optic;1;1;0;0;0;2020-05-19;5;Q2;2020-08-25
2935;2935;1167;632;5834;4188-FRABG;Male;36;Yes;Sunland;California;103,05000305175781;Month-to-Month;Bank Withdrawal;4;0;Stayed;22;;5586;1;1;1;Fiber Optic;1;0;0;1;1;2020-03-09;3;Q1;
2936;2936;1210;375;5862;4188-PCPIG;Female;32;Yes;Valencia;California;70,349998474121094;Two Year;Credit Card;3;0;Stayed;32;;5779;1;0;1;Cable;1;0;0;1;0;2020-04-21;4;Q2;
2937;2937;1254;253;3284;4189-NAKJS;Male;29;No;Murphys;California;51,549999237060547;One Year;Credit Card;3;0;Stayed;36;;3130;1;1;1;Cable;0;0;0;0;0;2020-06-04;6;Q2;
2938;2938;1202;90;1148;4190-MFLUW;Female;21;Yes;San Diego;California;55,200000762939453;Month-to-Month;Credit Card;1;1;Churned;78;Competitor;5925;1;0;1;Cable;0;0;0;0;1;2020-04-13;4;Q2;2020-09-26
2939;2939;1181;1189;4251;4191-XOVOM;Male;25;No;Oakland;California;105,40000152587891;Month-to-Month;Bank Withdrawal;4;0;Stayed;66;;4551;1;1;1;Fiber Optic;1;1;1;0;0;2020-03-23;3;Q1;
2940;2940;1199;925;2312;4192-GORJT;Male;43;Yes;Fremont;California;94,449996948242188;Month-to-Month;Bank Withdrawal;1;1;Churned;77;Competitor;4580;1;0;1;Fiber Optic;1;1;1;0;1;2020-04-10;4;Q2;2020-07-12
2941;2941;1181;866;3682;4193-IBKSW;Male;27;Yes;San Pedro;California;24,75;Two Year;Bank Withdrawal;3;0;Stayed;67;;6232;1;1;0;None;0;0;0;0;0;2020-03-23;3;Q1;
2942;2942;1220;101;120;4193-ORFCL;Female;80;No;North Hollywood;California;45,099998474121094;Month-to-Month;Credit Card;1;1;Churned;70;Competitor;2740;1;0;1;DSL;0;0;0;0;0;2020-05-01;5;Q2;2020-09-10
2943;2943;1207;933;5327;4194-FJARJ;Female;22;Yes;Albany;California;60;Two Year;Bank Withdrawal;3;0;Stayed;52;;4798;1;1;1;Cable;0;0;0;1;0;2020-04-18;4;Q2;
2944;2944;1213;799;3222;4194-WHFCB;Female;35;Yes;Aromas;California;96,650001525878906;Month-to-Month;Bank Withdrawal;3;0;Stayed;52;;5266;1;1;1;Fiber Optic;0;1;1;0;0;2020-04-24;4;Q2;
2945;2945;1348;375;2680;4195-NZGTA;Female;40;No;Valencia;California;25,25;Month-to-Month;Bank Withdrawal;4;0;Joined;73;;5858;0;0;1;Cable;0;0;0;0;0;2020-09-06;9;Q3;
2946;2946;1206;219;3941;4195-PNGZS;Male;23;Yes;Irvine;California;24,450000762939453;Two Year;Bank Withdrawal;5;0;Stayed;39;;5295;1;1;0;None;0;0;0;0;0;2020-04-17;4;Q2;
2947;2947;1101;705;2376;4195-SMMNX;Male;62;No;Hydesville;California;20,350000381469727;Month-to-Month;Mailed Check;2;1;Churned;65;Attitude;5627;1;0;0;None;0;0;0;0;0;2020-01-03;1;Q1;2020-09-07
2948;2948;1241;1484;3139;4198-VFOEA;Female;58;No;Stanford;California;33,599998474121094;One Year;Mailed Check;3;0;Stayed;30;;2990;0;0;1;DSL;0;0;0;1;0;2020-05-22;5;Q2;
2949;2949;1271;779;1019;4199-QHJNM;Male;72;Yes;Bass Lake;California;102,90000152587891;Two Year;Bank Withdrawal;3;0;Stayed;52;;5869;1;1;1;Fiber Optic;1;1;1;0;0;2020-06-21;6;Q2;
2950;2950;1112;210;245;4201-JMNGR;Female;66;No;Lucerne Valley;California;55,799999237060547;Month-to-Month;Bank Withdrawal;1;1;Churned;87;Dissatisfaction;5527;1;0;1;Cable;0;0;0;1;1;2020-01-14;1;Q1;2020-08-14
2951;2951;1190;1336;4685;4203-QGNZA;Female;27;No;Los Angeles;California;20,25;Month-to-Month;Credit Card;5;0;Stayed;54;;4476;1;0;0;None;0;0;0;0;0;2020-04-01;4;Q2;
2952;2952;1158;46;59;4208-UFFGW;Male;80;No;Byron;California;44,950000762939453;Month-to-Month;Credit Card;2;1;Churned;84;Other;5900;1;0;1;DSL;0;0;0;0;0;2020-02-29;2;Q1;2020-09-26
2953;2953;1144;85;1787;4210-QFJMF;Female;41;No;Fallbrook;California;79,150001525878906;Month-to-Month;Bank Withdrawal;1;1;Churned;68;Competitor;5762;1;0;1;Fiber Optic;0;1;1;0;0;2020-02-15;2;Q1;2020-08-01
2954;2954;1269;496;2070;4211-MMAZN;Male;41;No;Vacaville;California;20,25;Month-to-Month;Mailed Check;1;1;Churned;89;Attitude;2959;1;0;0;None;0;0;0;0;0;2020-06-19;6;Q2;2020-09-07
2955;2955;1256;331;4224;4213-HKBJO;Female;60;No;Martinez;California;25,700000762939453;Two Year;Credit Card;4;0;Stayed;39;;3378;1;1;0;None;0;0;0;0;0;2020-06-06;6;Q2;
2956;2956;1276;673;3065;4220-TINQT;Female;41;Yes;Raisin City;California;106,34999847412109;Month-to-Month;Bank Withdrawal;5;0;Stayed;35;;5632;1;1;1;Fiber Optic;1;1;1;0;1;2020-06-26;6;Q2;
2957;2957;1251;1247;3907;4223-BKEOR;Female;55;No;San Bernardino;California;64,849998474121094;One Year;Mailed Check;3;0;Stayed;51;;3302;1;0;1;DSL;0;1;1;1;1;2020-06-01;6;Q2;
2958;2958;1327;679;865;4223-WOZCM;Male;71;No;Carmel;California;49,950000762939453;Two Year;Mailed Check;5;0;Joined;78;;5251;1;0;1;DSL;0;0;0;0;1;2020-08-16;8;Q3;
2959;2959;1204;591;6452;4226-KKDON;Male;41;No;French Camp;California;66,650001525878906;Month-to-Month;Bank Withdrawal;4;0;Stayed;60;;3804;1;0;1;DSL;1;0;0;0;0;2020-04-15;4;Q2;
2960;2960;1226;390;4918;4227-OJHAL;Female;47;Yes;El Centro;California;73;One Year;Credit Card;4;0;Stayed;67;;4156;1;1;1;DSL;1;0;0;1;1;2020-05-07;5;Q2;
2961;2961;1221;41;1972;4228-ZGYUW;Male;42;No;San Francisco;California;90,050003051757813;Month-to-Month;Bank Withdrawal;3;1;Churned;91;Competitor;3212;1;1;1;Fiber Optic;0;1;1;0;0;2020-05-02;5;Q2;2020-08-06
2962;2962;1222;1181;1964;4229-CZMLL;Male;49;No;Salinas;California;74,900001525878906;Month-to-Month;Bank Withdrawal;1;1;Churned;87;Dissatisfaction;4160;1;1;1;Fiber Optic;0;0;0;0;0;2020-05-03;5;Q2;2020-08-05
2963;2963;1206;337;4273;4231-LZUYM;Female;37;Yes;Larkspur;California;25,649999618530273;Two Year;Bank Withdrawal;5;0;Stayed;22;;5613;1;1;0;None;0;0;0;0;0;2020-04-17;4;Q2;
2964;2964;1294;517;4680;4232-JGKIY;Male;22;No;Los Angeles;California;19,200000762939453;Month-to-Month;Bank Withdrawal;4;0;Joined;27;;2716;1;0;0;None;0;0;0;0;0;2020-07-14;7;Q3;
2965;2965;1352;110;2872;4234-XTNEA;Male;25;No;Irvine;California;79,949996948242188;Month-to-Month;Bank Withdrawal;5;0;Joined;44;;5213;1;0;1;Fiber Optic;1;0;0;0;0;2020-09-10;9;Q3;
2966;2966;1321;942;4285;4236-UJPWO;Female;34;No;Alviso;California;24,5;Month-to-Month;Bank Withdrawal;4;0;Joined;54;;5786;0;0;1;DSL;0;0;0;0;0;2020-08-10;8;Q3;
2967;2967;1268;720;1766;4236-XPXAV;Female;45;Yes;Dunnigan;California;99,150001525878906;Month-to-Month;Mailed Check;2;1;Churned;74;Other;2283;1;0;1;Fiber Optic;1;1;1;0;0;2020-06-18;6;Q2;2020-08-20
2968;2968;1303;1398;2833;4237-CLSMM;Male;45;Yes;Highland;California;20;Month-to-Month;Mailed Check;4;0;Joined;77;;4823;1;0;0;None;0;0;0;0;0;2020-07-23;7;Q3;
2969;2969;1213;990;1452;4237-RLAQD;Male;58;No;Callahan;California;45,849998474121094;Month-to-Month;Credit Card;2;1;Churned;94;Attitude;5930;1;0;1;Cable;0;0;0;0;0;2020-04-24;4;Q2;2020-08-23
2970;2970;1263;494;609;4238-HFHSN;Male;66;Yes;Elverta;California;82,150001525878906;One Year;Bank Withdrawal;3;0;Stayed;33;;4250;1;1;1;Fiber Optic;0;0;0;0;0;2020-06-13;6;Q2;
2971;2971;1130;562;704;4238-JSSWH;Female;70;Yes;Porterville;California;102,05000305175781;Two Year;Bank Withdrawal;5;0;Stayed;35;;3199;1;1;1;Fiber Optic;1;1;1;0;1;2020-02-01;2;Q1;
2972;2972;1251;167;199;4248-HCETZ;Male;77;Yes;Sacramento;California;79,650001525878906;Month-to-Month;Credit Card;3;1;Churned;73;Attitude;2174;1;0;1;Fiber Optic;0;0;0;0;1;2020-06-01;6;Q2;2020-07-09
2973;2973;1246;89;105;4248-QPAVC;Female;80;Yes;San Diego;California;85,349998474121094;Month-to-Month;Bank Withdrawal;1;1;Churned;90;Competitor;3209;1;1;1;Fiber Optic;0;0;0;1;1;2020-05-27;5;Q2;2020-08-14
2974;2974;1204;822;1750;4250-FDVOU;Female;44;No;Woodland;California;56,25;Month-to-Month;Bank Withdrawal;1;1;Churned;95;Attitude;4110;1;0;1;DSL;0;0;0;1;0;2020-04-15;4;Q2;2020-09-14
2975;2975;1233;456;563;4250-WAROZ;Male;70;Yes;Fresno;California;93,25;One Year;Bank Withdrawal;3;0;Stayed;70;;4353;1;1;1;Fiber Optic;0;1;0;1;0;2020-05-14;5;Q2;
2976;2976;1125;1279;2328;4250-ZBWLV;Male;24;No;Olema;California;108,44999694824219;One Year;Bank Withdrawal;3;1;Churned;65;Competitor;4454;1;1;1;Fiber Optic;1;1;1;0;1;2020-01-27;1;Q1;2020-07-17
2977;2977;1204;1015;5970;4254-QPEDE;Female;22;Yes;Banning;California;66,25;Two Year;Credit Card;4;0;Stayed;23;;4275;0;0;1;DSL;1;1;1;1;1;2020-04-15;4;Q2;
2978;2978;1128;1174;1937;4255-DDUOU;Female;47;Yes;Casmalia;California;20,5;Month-to-Month;Mailed Check;1;1;Churned;76;Price;2398;1;0;0;None;0;0;0;0;0;2020-01-30;1;Q1;2020-07-07
2979;2979;1205;1045;5133;4256-ZWTZI;Female;22;No;Morro Bay;California;51;Month-to-Month;Credit Card;4;0;Stayed;52;;2789;1;0;1;DSL;0;0;0;0;0;2020-04-16;4;Q2;
2980;2980;1155;320;3050;4257-GAESD;Female;25;No;Dinuba;California;45;Month-to-Month;Credit Card;5;0;Stayed;72;;2270;0;0;1;Cable;1;1;1;0;0;2020-02-26;2;Q1;
2981;2981;1307;207;5979;4273-MBHYA;Female;38;No;Desert Hot Springs;California;89,349998474121094;Month-to-Month;Bank Withdrawal;3;0;Joined;38;;2432;1;0;1;Fiber Optic;1;1;1;0;0;2020-07-27;7;Q3;
2982;2982;1106;642;5921;4274-DRSQT;Female;33;No;Potrero;California;88,900001525878906;One Year;Bank Withdrawal;5;0;Stayed;27;;5868;1;1;1;Fiber Optic;1;0;0;0;0;2020-01-08;1;Q1;
2983;2983;1172;1216;2071;4274-OWWYO;Male;56;No;Walnut Grove;California;74,349998474121094;Month-to-Month;Bank Withdrawal;3;1;Churned;66;Other;5633;1;0;1;Fiber Optic;0;0;0;0;0;2020-03-14;3;Q1;2020-07-04
2984;2984;1276;1436;4029;4277-BWBML;Male;48;Yes;Three Rivers;California;19,950000762939453;Two Year;Bank Withdrawal;3;0;Stayed;56;;5092;1;0;0;None;0;0;0;0;0;2020-06-26;6;Q2;
2985;2985;1246;233;1642;4277-PVRAN;Female;34;No;Daly City;California;80,099998474121094;Month-to-Month;Bank Withdrawal;1;1;Churned;67;Competitor;5071;1;0;1;Fiber Optic;1;0;0;0;0;2020-05-27;5;Q2;2020-08-05
2986;2986;1201;109;6057;4277-UDIEF;Male;51;Yes;Nuevo;California;81;Month-to-Month;Bank Withdrawal;3;0;Stayed;50;;3019;1;1;1;Cable;1;1;1;1;0;2020-04-12;4;Q2;
2987;2987;1235;1247;4977;4280-DLSHD;Male;36;Yes;San Bernardino;California;54,75;Month-to-Month;Credit Card;3;0;Stayed;47;;4099;1;0;1;Cable;0;0;0;0;1;2020-05-16;5;Q2;
2988;2988;1124;748;968;4282-ACRXS;Male;69;Yes;Covina;California;24,850000381469727;Month-to-Month;Bank Withdrawal;3;0;Stayed;33;;3511;0;0;1;Cable;0;0;0;0;0;2020-01-26;1;Q1;
2989;2989;1266;735;4672;4282-MSACW;Male;39;No;Tahoe City;California;117,19999694824219;One Year;Credit Card;3;0;Stayed;55;;4629;1;1;1;Fiber Optic;1;1;1;1;1;2020-06-16;6;Q2;
2990;2990;1166;35;1953;4282-YMKNA;Female;55;No;Biola;California;74,75;Month-to-Month;Bank Withdrawal;2;1;Churned;82;Competitor;5003;1;1;1;Fiber Optic;0;0;0;0;0;2020-03-08;3;Q1;2020-08-08
2991;2991;1114;139;169;4283-FUTGF;Male;67;No;El Sobrante;California;79,849998474121094;Month-to-Month;Bank Withdrawal;3;1;Churned;65;Dissatisfaction;3715;1;1;1;Fiber Optic;0;0;0;0;1;2020-01-16;1;Q1;2020-09-10
2992;2992;1110;609;3473;4283-IVYCI;Male;40;No;Sacramento;California;64,949996948242188;Month-to-Month;Credit Card;3;0;Stayed;66;;3013;1;0;1;Cable;0;1;1;1;0;2020-01-12;1;Q1;
2993;2993;1134;1033;1588;4285-GYRQC;Female;63;Yes;Newport Beach;California;86,25;Month-to-Month;Bank Withdrawal;2;1;Churned;89;Attitude;3344;1;0;1;Fiber Optic;1;0;0;0;1;2020-02-05;2;Q1;2020-08-31
2994;2994;1265;786;1294;4289-DTDKW;Male;54;Yes;Madera;California;101,30000305175781;Month-to-Month;Bank Withdrawal;1;1;Churned;70;Competitor;2576;1;1;1;Cable;1;1;1;0;0;2020-06-15;6;Q2;2020-09-06
2995;2995;1181;818;2050;4290-BSXUX;Male;33;Yes;Fields Landing;California;79,650001525878906;Month-to-Month;Bank Withdrawal;1;1;Churned;87;Competitor;5036;1;1;1;Fiber Optic;0;0;0;0;0;2020-03-23;3;Q1;2020-07-19
2996;2996;1286;1214;3412;4291-HPAXL;Male;63;No;Galt;California;19,850000381469727;Month-to-Month;Credit Card;3;0;Joined;75;;4840;1;0;0;None;0;0;0;0;0;2020-07-06;7;Q3;
2997;2997;1108;564;1007;4291-HYEBC;Female;76;Yes;Weldon;California;39,099998474121094;One Year;Bank Withdrawal;3;0;Stayed;59;;2305;0;0;1;DSL;0;1;1;0;0;2020-01-10;1;Q1;
2998;2998;1148;1287;3312;4291-SHSBH;Male;25;No;Modesto;California;69,550003051757813;Month-to-Month;Bank Withdrawal;3;0;Stayed;71;;4704;1;0;1;Fiber Optic;0;0;0;0;0;2020-02-19;2;Q1;
2999;2999;1195;673;6236;4291-TPNFG;Male;56;Yes;Raisin City;California;82,300003051757813;Two Year;Bank Withdrawal;3;0;Stayed;76;;5219;1;1;1;DSL;0;1;1;1;1;2020-04-06;4;Q2;
3000;3000;1269;1477;5245;4291-YZODP;Female;56;No;San Carlos;California;20,049999237060547;One Year;Credit Card;5;0;Stayed;62;;3810;1;0;0;None;0;0;0;0;0;2020-06-19;6;Q2;
3001;3001;1239;1612;4654;4293-ETKAP;Female;42;Yes;Litchfield;California;79,400001525878906;Two Year;Bank Withdrawal;4;0;Stayed;65;;4023;1;1;1;Cable;1;1;1;0;0;2020-05-20;5;Q2;
3002;3002;1272;589;740;4295-YURET;Female;78;Yes;San Quentin;California;72,599998474121094;Two Year;Credit Card;4;0;Stayed;79;;6357;1;0;1;DSL;1;1;0;1;0;2020-06-22;6;Q2;
3003;3003;1158;1613;5716;4298-OYIFC;Male;59;Yes;Loyalton;California;103,44999694824219;Month-to-Month;Bank Withdrawal;5;0;Stayed;53;;5640;1;1;1;Fiber Optic;1;1;1;0;1;2020-02-29;2;Q1;
3004;3004;1235;520;4733;4299-OPXEJ;Female;57;No;Inglewood;California;19,549999237060547;Two Year;Bank Withdrawal;5;0;Stayed;56;;5764;1;0;0;None;0;0;0;0;0;2020-05-16;5;Q2;
3005;3005;1181;1368;5905;4299-SIMNS;Male;43;No;Temple City;California;81,150001525878906;Month-to-Month;Bank Withdrawal;4;0;Stayed;68;;4544;1;1;1;Fiber Optic;0;0;0;1;0;2020-03-23;3;Q1;
3006;3006;1141;134;3131;4301-VVZKA;Male;25;Yes;San Francisco;California;75,400001525878906;Month-to-Month;Bank Withdrawal;5;0;Stayed;51;;5432;1;1;1;Fiber Optic;0;0;0;0;0;2020-02-12;2;Q1;
